publication_id,quote,best_match_source,best_match,similarity
116,"We conducted a systematic search of the online databases, including Medline, Ovid, Elsevier, Google Scholar Embase, Cohrane library, for studies published between 1995 and 2014 with no limits for publication language, place of study origin and sample size of the studies.",fulltext,"We conducted a system-
atic search of the online databases, including Medline,
Ovid, Elsevier, Google Scholar Embase, Cohrane library,
for studies published between 1995 and 2014 with no
limits for publication language, place of study origin and
sample size of the studies",98.1549815498155
116,Laparoscopic portoenterostomy versus open portoenterostomy for the treatment of biliary atresia: a systematic review and meta-analysis of comparative studies,fulltext,"Laparoscopic portoenterostomy versus open portoenterostomy
for the treatment of biliary atresia: a systematic review and meta-
analysis of comparative studies",99.36305732484077
117,"[Yes] - An 'a priori' design was provided as the authors state 'We conducted a structured search of Medline, Embase, trial registries, and the gray literature.'",fulltext,"thods: We conducted a structured search of Medline, Embase, trial registries, and the gray literature",61.875
117,"[Yes] - There was duplicate study selection and data extraction as the authors state 'Title and abstract screening was completed independently and in duplicate by two of the authors (MHL, ACS).'",fulltext," were placed.
1.2. Study selection
Title and abstract screening was completed independently and in
duplicate by two of the authors (MHL, ACS",65.97938144329896
117,"[Yes] - A comprehensive literature search was performed across multiple databases, trial registries, and supplementary sources.",fulltext,"tured search of Medline, Embase, trial registries, and t",37.79527559055118
117,[No] - The status of publication was not used as an inclusion criterion.,prompt, the status of publication (i.e. grey literature) used as an inclusion criterion,81.94444444444444
117,[Yes] - A list of included and excluded studies was provided in Figure 1.,prompt,? A list of included and excluded studies should be provided. No,71.23287671232876
117,[Yes] - Characteristics of included studies were provided in Table 1.,prompt, characteristics of the included studies provided? In ,68.11594202898551
117,[Yes] - The scientific quality of included studies was assessed using the MINORS tool and documented in Table 2.,prompt, the scientific quality of the included studies assessed and documented?,58.92857142857143
117,"[Yes] - The scientific quality was considered in formulating conclusions, as the authors state the evidence was very low quality.",prompt, the scientific quality of the included studies used appropriately in formulating conclusions? The results of the metho,55.81395348837209
117,[NA] - No quantitative synthesis was performed.,prompt, quantitative synthesis ,51.06382978723405
117,[NA] - No quantitative synthesis was performed to assess publication bias.,prompt, quantitative synthesis (A9) or assessing publication bias,68.91891891891892
117,[No] - Conflicts of interest were not reported for the included studies.,prompt, conflict of interest included? Potential sources of support should be clearly acknowledged in both the systematic review and the included studies,80.55555555555556
117,[Yes] - The report is identified as a systematic review in the title.,prompt," the report as a systematic review,",47.82608695652174
117,[Yes] - A structured summary is provided in the abstract.,prompt, a structured summary in,40.35087719298246
117,[Yes] - The rationale is described in the introduction.,prompt, the rationale for the review in the ,49.09090909090909
117,[Yes] - PICOS are described in the methods.,prompt, Describe the methods,46.51162790697675
117,[No] - A review protocol is not mentioned.,prompt, a review protocol ,42.85714285714286
117,[Yes] - Study characteristics and eligibility criteria are described.,prompt, study characteristics ,31.88405797101449
117,[Yes] - Information sources are described in the methods.,fulltext,ce were not described in the ,42.10526315789473
117,[No] - A full search strategy is not provided.,prompt, search strategy should be provided,60.86956521739131
117,[Yes] - The process for study selection is described and depicted in Figure 1.,prompt," the process for selecting studies (i.e., screening, eligibility, included in ",56.41025641025641
117,[Yes] - Data extraction by two authors is described.,prompt, data extraction? There should be,44.230769230769226
117,[Yes] - Outcomes extracted are described.,fulltext,ese procedures and described,48.78048780487805
117,[Yes] - Risk of bias assessment is described using the MINORS tool.,fulltext," 2
Risk of bias assessment for individual studies using meth",58.2089552238806
117,[NA] - No meta-analysis was performed.,prompt,", meta-analysis,",36.8421052631579
117,[NA] - No meta-analysis was performed.,prompt,", meta-analysis,",36.8421052631579
117,[Yes] - Main findings are summarized including strength of evidence.,prompt, main findings including the strength of evidence,64.70588235294117
117,[Yes] - Limitations at the study and review level are discussed.,prompt," limitations at study and outcome level (e.g., risk of bias), and at review-level ",60.9375
117,[Yes] - Results are interpreted in the context of other evidence.,prompt, interpretation of the results in the context of other evidence,67.6923076923077
117,[No] - Sources of funding are not reported for the systematic review.,prompt, source of funding or support for the systematic review,72.46376811594203
118,This systematic review was conducted according to the PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-analyses) statement.,fulltext,This systematic review was conducted according to the PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-analyses) statement.,100.0
118,"Titles and abstracts of all retrieved records, and subsequently full-text articles (full-texts were obtained for articles that appeared potentially relevant), were examined independently by two authors (F.M. and B.B.) according to the PRISMA statement.",fulltext,"Titles and abstracts of all retrieved records, and subsequently full-text articles (full-texts were obtained for articles that appeared potentially relevant), were examined independently by two authors (F.M. and B.B.) according to the PRISMA statement.",100.0
118,"Using predefined search terms PubMed (1960 to 2011), EMBASE (from 1980 to 2011), and the Cochrane Library (issue 3, 2011) were systematically searched until March 16, 2011 to identify all articles comparing complete to partial fundoplication in children with GERD.",fulltext,"Using predefined search
terms PubMed (1960 to 2011), EMBASE (from 1980 to
2011), and the Cochrane Library (issue 3, 2011) were system-
atically searched until March 16, 2011 to identify all articles
comparing complete to partial fundoplication in children
with GERD",98.10606060606061
119,"Using predefined search terms, PubMed (from 1960), Embase (from 1980), and the Cochrane library (issue 11, 2010) were systematically searched for all articles published until November 10, 2010.",fulltext,"Using predefined search terms, PubMed (from 1960),
Embase (from 1980), and the Cochrane library (issue 11,
2010) were systematically searched for all articles pub-
lished until November 10, 2010",98.44559585492227
119,"For PubMed, the following search terms were used: (fundoplication[Title/Abstract] OR nissen[Title/Abstract] OR thal[Title/Abstract] OR toupet[Title/Abstract] OR boerema[Title/Abstract] OR antireflux surgery[Title/Abstract]) AND (child[Title/Abstract] OR children[Title/Abstract] OR infant[Title/Abstract] OR infants[Title/Abstract] OR pediatric[Title/Abstract] OR pediatrics[Title/Abstract] OR pediatric[Title/Abstract] OR pediatrics[Title/Abstract]).",fulltext,"For PubMed, the follow-
ing search terms were used: (fundoplication[Title/Abstract]
OR nissen[Title/Abstract] OR thal[Title/Abstract] OR tou-
pet[Title/Abstract] OR boerema[Title/Abstract] OR antire-
flux surgery[Title/Abstract]) AND (child[Title/Abstract] OR
children[Title/Abstract] OR infant[Title/Abstract] OR
infants[Title/Abstract] OR pediatric[Title/Abstract] OR pe-
diatrics[Title/Abstract] OR pediatric[Title/Abstract] OR
pediatrics[Title/Abstract",98.4478935698448
119,"This study aims to systematically review the efficacy of pediatric ARS and its effects on gastroesophageal function, as measured by gastroesophageal function tests. This is the first systematic review comprising only prospective, longitudinal studies, minimizing the risk of bias.",fulltext,"This study aims to systematically review the efficacy of pediatric ARS and its effects on gastroesophageal function, as measured by gastroesophageal function tests. This is the first systematic review comprising only prospective, longitudinal studies, minimizing the risk of bias.",100.0
120,"The review was limited to the published studies, and no attempt was made to contact the authors to obtain unpublished data or unclear information in the studies.",fulltext,"The review was limited to the published studies, and no attempt was made to contact the authors to obtain unpublished data or unclear information in the studies.",100.0
120,"The literature search, quality assessment, and data extraction were independently performed by two reviewers (MH and TQS).",fulltext,"The literature search, quality assessment, and data extraction
were independently performed by two reviewers. ",88.52459016393442
120,"We searched online databases, including Medline (using PubMed as the search engine), Embase, Web of Science, Ovid, and Cochrane, to identify suitable studies until the end of October 2010, without lower date limit.",fulltext,"We searched online databases, including Medline (using PubMed as the search engine), Embase, Web of Science, Ovid, and Cochrane, to identify suitable studies until the end of October 2010, without lower date limit.",100.0
120,"Meta-analyses were performed for the five primary outcome parameters: Operative time (in minutes), postoperative complications (in events per group), duration of hospital stay (in days), success rate (in events per group), and stenting rate (in events per group).",fulltext,"Meta-analyses were performed for the five primary out-
come parameters: Operative time (in minutes), postoperative
complications (in events per group), duration of hospital stay
(in days), success rate (in events per group), and stenting rate
(in events per group",98.09885931558935
120,systematic review and meta-analysis,fulltext,systematic review and meta-analysis,100.0
121,We sought to include randomized controlled trials (if available) and observational studies.,fulltext,"We sought to in-
clude randomized controlled trials (if available) and observational studies",98.9010989010989
121,Studies were reviewed by PJF and DM independently. Where a difference in opinion occurred the matter was resolved by consensus agreement in conjunction with the senior author (PDL).,fulltext,"Studies were reviewed by PJF and DM independently. Where a difference in opin-
ion occurred the matter was resolved by consensus agreement in conjunction with the
senior author (PDL",98.34254143646409
121,"The following databases were included in the search - Medline, Embase and Cochrane.",fulltext,"The following databases were included in the search - Medline, Embase and Cochrane.",100.0
121,Meta-analysis was performed according to the recommendations from the Cochrane collaboration and PRISMA guidelines.,fulltext,Meta-analysis was performed according to the recommendations from the Cochrane collaboration and PRISMA guidelines.,100.0
121,A systematic review and meta-analysis is reported to address...,fulltext,A systematic review and meta-analysis is reported to address...,100.0
121,Odds ratios (OR) were calculated with 95% confidence intervals.,fulltext,Odds ratios (OR) were calculated with 95% confidence intervals.,100.0
122,"To evaluate the available evidence for both benefits and harms of the currently available treatment options for primary VUR: operative, non-operative or no intervention.",fulltext,"To evaluate the available evidence for both benefits and harms of the currently available treatment options for primary VUR: operative, non-operative or no intervention.",100.0
122,"Two authors independently searched the literature, determined study eligibility, assessed quality, extracted and entered data.",fulltext,"Two authors independently searched the literature, determined study eligibility, assessed quality, extracted and entered data.",100.0
122,"In August 2010 we searched CENTRAL, MEDLINE and EMBASE and screened reference lists of papers and abstracts from conference proceedings.",fulltext,"In August 2010 we searched CENTRAL, MEDLINE and EMBASE and screened reference lists of papers and abstracts from conference proceedings.",100.0
122,We captured two studies by screening reference lists of the authors. Both studies were published in conference proceedings only (Morris 1991; Reddy 1997).,fulltext,We captured two studies by screening reference lists of the authors. Both studies were published in conference proceedings only (Morris 1991; Reddy 1997).,100.0
122,Follow-up poorly reported in general,prompt,Follow-up poorly reported in general,100.0
122,"Heterogeneity between studies was analysed using the Cochran's Q statistic with the threshold for statistical significance set at alpha = 0.1 (Lau 1997). It was also tested by means of the IS test, reflecting the percentage of total variation across studies that could be ascribed to heterogeneity (Higgins 2003).",fulltext,"Heterogeneity between studies was analysed using the Cochran's Q statistic with the threshold for statistical significance set at alpha = 0.1 (Lau 1997). It was also tested by means of the IS test, reflecting the percentage of total variation across studies that could be ascribed to heterogeneity (Higgins 2003).",100.0
122,There were insufficient studies to explore potential effect modification using subgroup analysis or meta-regression.,fulltext,There were insufficient studies to explore potential effect modification using subgroup analysis or meta-regression.,100.0
122,Interventions for primary vesicoureteric reflux,fulltext,Interventions for primary vesicoureteric reflux,100.0
122,"The aim of this review was to evaluate the available evidence for both benefits and harms of the currently available treatment options for primary VUR: operative, non-operative or no intervention.",fulltext,"The aim of this review was to evaluate the available evidence for both benefits and harms of the currently available treatment options for primary VUR: operative, non-operative or no intervention.",100.0
122,Titles and abstracts obtained from the above searches were screened for selection independently by at least two authors. In all cases an overly inclusive selection was preferred to avoid losing relevant studies and to ensure additional studies could be identified from the reference lists.,fulltext,Titles and abstracts obtained from the above searches were screened for selection independently by at least two authors. In all cases an overly inclusive selection was preferred to avoid losing relevant studies and to ensure additional studies could be identified from the reference lists.,100.0
122,"Data extraction was conducted independently by at least two authors, using a standardised data extraction form.",fulltext,"Data extraction was conducted independently by at least two authors, using a standardised data extraction form.",100.0
122,The authors declare that they have no conflict of interest.,prompt,as the conflict of interest,45.76271186440678
123,Choledochal cysts are congenital bile duct anomalies with cystic dilatation of the biliary tree and have potential for various complications.,fulltext,Choledochal cysts are congenital bile duct anomalies with cystic dilatation of the biliary tree and have potential for various complications.,100.0
123,"A Medline, Ovid, Search Medica, Elsevier ClinicalKey, Google Scholar and the Cochrane library search was performed on all studies published between 1950 and 2012 reporting on comparison of HD and HJ for children undergoing excision of extra-hepatic biliary tree for choledochal cysts.",fulltext,"A Medline, Ovid, Search Medica, Elsevier Clini-
calKey, Google Scholar and the Cochrane library search
was performed on all studies published between 1950 and
2012 reporting on comparison of HD and HJ for children
undergoing excision of extra-hepatic biliary tree for
choledochal cysts",98.23943661971832
124,All publications describing both surgical procedures for pectus excavatum were sought from the Cochrane Trials Register and the Cochrane Central Register of Controlled Trials (CENTRAL) database.,fulltext,All publications describing both surgical procedures for pectus excavatum were sought from the Cochrane Trials Register and the Cochrane Central Register of Controlled Trials (CENTRAL) database.,100.0
124,Two authors (AN and PW) independently extracted data from the retrieved articles.,fulltext,Two authors (AN and PW) independently extracted data from the retrieved articles.,100.0
124,"All studies were identified through electronic searches of MEDLINE (1966 onward), EMBASE (1980 onward), and CINAHL (1982 onward) and from hand-searching journals and conference proceedings.",fulltext,"All studies were identified through electronic searches of MEDLINE (1966 onward), EMBASE (1980 onward), and CINAHL (1982 onward) and from hand-searching journals and conference proceedings.",100.0
124,We applied tests for between-study heterogeneity χ2 (Q test) and the I2 statistic to assess the appropriateness of combining studies.,fulltext,"We applied tests for between-study heterogeneity χ
2
(Q test) and the I
2 
statistic to assess the appropriateness of
combining studie",96.99248120300751
124,Our objective was to compare the Nuss procedure to the Ravitch procedure using systematic review and meta-analysis methodology.,fulltext,Our objective was to compare the Nuss procedure to the Ravitch procedure using systematic review and meta-analysis methodology.,100.0
124,Odds ratios (OR) and weighted mean differences (WMDs) with 95% confidence intervals are presented.,fulltext,Odds ratios (OR) and weighted mean differences (WMDs) with 95% confidence intervals are presented.,100.0
125,Our methodological assessment revealed that the studies ranged from poor to moderate quality.,fulltext,Our methodological assessment revealed that the studies ranged from poor to moderate quality.,100.0
125,Authors extracted data from the retrieved articles.,fulltext,Authors extracted data from the retrieved articles.,100.0
125,All publications describing both procedures were reviewed.,fulltext,All publications describing both procedures were reviewed.,100.0
125,"The overall numbers of study subjects managed in these publications were 71 infants, ranging from 1 to 60 newborns with long-gap EA per study.",fulltext,"The overall numbers of study subjects managed in these publications were 71 infants, ranging from 1 to 60 newborns with long-gap EA per study.",100.0
125,Our methodological assessment revealed that the studies ranged from poor to moderate quality.,fulltext,Our methodological assessment revealed that the studies ranged from poor to moderate quality.,100.0
125,The purpose of this study is to critically evaluate the existing literature on this topic and to compare the outcomes of the Foker technique to the more conventional delayed primary anastomosis.,fulltext,"The purpose of this study is to critically evaluate the existing literature on
this topic and to compare the Foker technique to the more conventional delayed
primary anastomosis",90.20618556701031
125,The purpose of this study is to critically evaluate the existing literature on this topic and to compare the outcomes of the Foker technique to the more conventional delayed primary anastomosis.,fulltext,"The purpose of this study is to critically evaluate the existing literature on
this topic and to compare the Foker technique to the more conventional delayed
primary anastomosis",90.20618556701031
125,Authors extracted data from the retrieved articles.,fulltext,Authors extracted data from the retrieved articles.,100.0
125,Our methodological assessment revealed that the studies ranged from poor to moderate quality.,fulltext,Our methodological assessment revealed that the studies ranged from poor to moderate quality.,100.0
125,"The literature search resulted in a total of 115 articles, after screening and exclusion of nonrelevant and duplicate publications. Six articles met our criteria for inclusion and the full text was examined more in detail.",fulltext,"The literature search resulted in a total of 115 articles, after
screening and exclusion of nonrelevant and duplicate pub-
lications. Six articles
36–41 
met our criteria for inclusion and
the full text was examined more in detail",98.64864864864865
125,Data about the initial gap length were reported in all studies with a mean of 5.4 cm (range 3–12.5 cm). No study reported data about the preoperative gap length. The time until an anastomosis could be achieved was reported in all studies with a mean of 14 ± 8.2 days. The follow-up time was 5 years (range 0.2–10 years).,fulltext,Data about the initial gap length were reported in all studies with a mean of 5.4 cm (range 3–12.5 cm). No study reported data about the preoperative gap length. The time until an anastomosis could be achieved was reported in all studies with a mean of 14 ± 8.2 days. The follow-up time was 5 years (range 0.2–10 years).,100.0
125,"This analysis demonstrated that restoration of esophageal continuity was achieved faster using the mechanical traction approach. Although time to complete oral intake was not reported in most studies, it is logical to assume that earlier restoration of esophageal continuity would translate into faster oral intake by the infants.",fulltext,"This analysis demonstrated that res-
toration of esophageal continuity was achieved faster using the
mechanical traction approach. Although time to complete oral
intake was not reported in most studies, it is logical to assume
that earlier restoration of esophageal continuity would trans-
late into faster oral intake by the infants",98.7878787878788
125,The results of this meta-analysis should be interpreted with caution. All studies published in the literature on this topic are retrospective and noncomparative.,fulltext,"the results of this meta-
analysis should be interpreted with caution. All studies
published in the literature on this topic are retrospective
and noncomparative",97.51552795031056
125,"At the present time, the gold standard technique for comparing two approaches to a clinical problem is a randomized controlled trial. However, this will be difficult to perform for long-gap EA due to the rarity of the problem, the heterogeneity of the patient population, variability in surgical technique and clinical approach within and between centers, and well-established bias among pediatric surgeons taking care of these children.",fulltext,"At the present time, the gold standard technique for
comparing two approaches to a clinical problem is a random-
ized controlled trial. However, this will be difficult to perform
for long-gap EA due to the rarity of the problem, the hetero-
geneity of the patient population, variability in surgical
technique and clinical approach within and between centers,
and well-established bias among pediatric surgeons taking
care of these children",98.62700228832952
126,Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) was used in the formulation of the systematic review and meta-analysis.,fulltext,Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) was used in the formulation of the systematic review and meta-analysis.,100.0
126,"From these, 284 full-text journal articles were retrieved and reviewed in detail. Sixty-six of the latter studies contained data that was relevant to the formation of an IAA following a pediatric LA or OA and were therefore included in our analysis.",fulltext,"From
these, 284 full-text journal articles were retrieved and re-
viewed in detail. Sixty-six of the latter studies contained data
that was relevant to the formation of an IAA following a
pediatric LA or OA and were therefore included in our
analysis",97.99196787148594
126,"To ensure that all relevant articles were identified and included in the final analysis, broad search terms were used (including variations of the multiple key words), and multiple databases were screened (Table 1).",fulltext,"To ensure that all relevant articles were identified and included in the final analysis, broad search terms were used (including variations of the multiple key words), and multiple databases were screened (Table 1).",100.0
126,A Systematic Review and Meta-analysis,fulltext,A Systematic Review and Meta-analysis,100.0
127,The study was designed as a systematic review. Relevant literature was identified by searching PubMed and Medline databases using the keywords “laparoscopy and blunt abdominal trauma” in the time interval between January 2000 and December 2007.,fulltext,"rehensive literature search was performed on the
U.S. National Library of Medicine site in Medline and
PubMed from 1 Ian 2000 to 31 Dec 2007 using keywords
such as “laparoscopy and blunt abdominal trauma”.",45.08196721311475
127,A comprehensive literature search was performed on the U.S. National Library of Medicine site in Medline and PubMed from 1 Ian 2000 to 31 Dec 2007 using keywords such as “laparoscopy and blunt abdominal trauma”.,fulltext,A comprehensive literature search was performed on the U.S. National Library of Medicine site in Medline and PubMed from 1 Ian 2000 to 31 Dec 2007 using keywords such as “laparoscopy and blunt abdominal trauma”.,100.0
127,"The articles have been grouped based on their scientific content: original studies on patients with multiples and single organ injuries, reviews, and case reports.",fulltext,"The articles have been grouped based on their scientific content: original studies on patients with multiples and single organ injuries, reviews, and case reports.",100.0
127,Is laparoscopy still needed in blunt abdominal trauma?,fulltext,Is laparoscopy still needed in blunt abdominal trauma?,100.0
128,"We performed a Pubmed search using the terms: neophalloplasty, neophallus, and phalloplasty",fulltext,"We performed a Pubmed search using the terms: neophalloplasty, neophallus, and phalloplasty",100.0
128,"A total of 319 articles were identified in the initial search. When limited to the pediatric population, the search was reduced to only 19 articles",fulltext,"A total of 319 articles were identified in the initial search. When limited to the pediatric population, the search was reduced to only 19 articles",100.0
128,Systematic review,prompt,Systematic review,100.0
129,The research question and inclusion criteria should be established before the conduct of the review.,prompt,The research question and inclusion criteria should be established before the conduct of the review.,100.0
129,There should be at least two independent data extractors and a consensus procedure for disagreements should be in place.,prompt,There should be at least two independent data extractors and a consensus procedure for disagreements should be in place.,100.0
129,At least two electronic sources should be searched.,prompt,At least two electronic sources should be searched.,100.0
129,The authors should state that they searched for reports regardless of their publication type.,prompt,The authors should state that they searched for reports regardless of their publication type.,100.0
129,A list of included and excluded studies should be provided.,prompt,A list of included and excluded studies should be provided.,100.0
129,Characteristics of the included studies should be provided in aggregated form.,prompt,characteristics of the included studies provided? In an aggregated form,83.33333333333334
129,The methodological quality of included studies should be assessed using a quality scoring tool.,prompt,the methodological quality of a systematic review with the AMSTAR tool and its reporting quality ,57.89473684210527
129,The results of the quality assessment should be considered in the analysis and conclusions.,prompt,The results of the methodological rigor and scientific quality should be considered in the analysis and the conclusions,89.01098901098901
129,"For pooled results, tests should be done to ensure combinability of studies.",prompt,"For the pooled results, a test should be done to ensure the studies were combinabl",77.63157894736842
129,Publication bias should be assessed using graphical and/or statistical methods.,prompt,"publication bias should include a combination of graphical aids (e.g., funnel plot, other available tests) and/or statistical tes",77.21518987341773
129,Potential sources of support should be clearly acknowledged.,prompt,Potential sources of support should be clearly acknowledged.,100.0
129,"Identify the report as a systematic review, meta-analysis, or both.",prompt,"Identify the report as a systematic review, meta-analysis, or both.",100.0
129,Provide a structured abstract including key information about the review.,prompt,"Provide a structured summary including,",45.205479452054796
129,Describe the rationale for the review in the context of existing knowledge.,prompt,Describe the rationale for the review in the context of what is already know,84.0
129,"Provide explicit questions with reference to participants, interventions, comparisons, outcomes, and study designs.",prompt,"Provide an explicit statement of questions being addressed with reference to participants, interventions, comparisons, outcomes, and study design",98.26086956521739
129,Indicate whether a review protocol exists and provide registration details if available.,prompt,"Indicate if a review protocol exists, if and where it can be accessed (e.g., Web address), and, if available, provide registration ",72.72727272727273
129,Specify eligibility criteria including study characteristics and report characteristics.,prompt,"rmation including registration number.
P6. Specify study characteristics (e.g., PICOS, length of follow-up) and report characteristics",72.72727272727273
129,Describe information sources and date last searched.,prompt,"Describe all information sources (e.g., databases with dates of coverage, contact with study authors to identify additional studies) in the search and date last searched",98.07692307692307
129,Present full search strategy for at least one database.,prompt,Present full electronic search strategy for at least one database,98.18181818181819
129,Describe the process of study screening and selection.,prompt,"e the process for selecting studies (i.e., screening,",55.55555555555556
129,Describe how data extraction was done.,prompt,Describe method of data extraction f,73.6842105263158
129,List and define all data items that were sought.,prompt,List and define all variables for which data were sought,83.33333333333334
129,Describe methods for assessing risk of bias.,prompt,Describe methods used for assessing risk of bias,97.72727272727273
129,State principal summary measures used.,prompt,State the principal summary measures (,86.8421052631579
129,Describe methods used to combine and analyze data.,prompt,e methods used to combine the ,56.00000000000001
129,Describe methods for assessing risk of bias across studies.,prompt,Describe methods used for assessing risk of bias of individual studies,89.83050847457628
129,"Describe methods of additional analyses, if done.",prompt,Describe methods of additional analyses (,81.63265306122449
129,Provide a flow diagram of study selection.,prompt,"ith a flow diagram.
P18. For each study,",57.14285714285714
129,"For each study, present relevant characteristics and cite.",prompt,"For each study, present characteristics ",68.96551724137932
129,Present risk of bias assessments for each included study.,prompt,Present results of any assessment of r,50.877192982456144
129,Present summary data for each outcome by intervention group.,prompt,"present, for each study: (a) simple summary data for each intervention group",78.33333333333333
129,Present results of each meta-analysis done.,prompt,Present results of each meta-analysis done.,100.0
129,Present results of risk of bias assessment across studies.,prompt,Present results of any assessment of risk of bias across studies,79.3103448275862
129,Present results of additional analyses done.,prompt," results of additional analyses, if done",81.81818181818181
129,Summarize main findings and discuss their relevance.,prompt,Summarize the main findings including the strength of evidence for each main outcome; consider their relevance,90.38461538461539
129,"Discuss limitations at the study and outcome level, and at the review level.",prompt,"Discuss limitations at study and outcome level (e.g., risk of bias), and at review-level",86.8421052631579
129,Provide a general interpretation of results.,prompt,Provide a general interpretation of the results,97.72727272727273
129,Describe sources of funding and role of funders.,prompt,"Describe sources of funding for the systematic review and other support (e.g., supply of data); role of funders",97.91666666666666
130,"For each study, data were extracted for the following outcomes: number of patients, associated anomalies, type of surgical repair, morbidity and mortality rate.",fulltext,"
each study, data were extracted for the following outcomes: number of patients, associated anomalies, type of
surgical repair, morbidity and mortality rate",96.25
131,"For this systematic review we adhered to PRISMA guidelines [4,5].",fulltext,"For this systematic review we adhered to PRISMA guidelines [4,5].",100.0
131,The PubMed database (http://www.ncbi.nlm.nih.gov/pubmed/) was searched for studies on treatment of H-type TEF that were published since January 1977.,fulltext,The PubMed database (http://www.ncbi.nlm.nih.gov/pubmed/) was searched for studies on treatment of H-type TEF that were published since January 1977.,100.0
132,Search terms used were [total] ([o]esophago-gastric/gastro-[o]esophageal) (dissociation/disconnection/separation).,fulltext,"Search terms used were [total] ([o]esophago-gastric/
gastro-[o]esophageal) (dissociation/disconnection/separation",98.24561403508771
132,A primary procedure is defined as the first operation performed (eg for gastroesophageal reflux) and a rescue procedure as a further operation following failed earlier operation(s).,fulltext,"A primary procedure is defined as the first operation per-
formed (eg for gastroesophageal reflux) and a rescue procedure
as a further operation following failed earlier operation(s",98.34254143646409
132,"Medline, PubMed, National Library of Health and Google Scholarly articles from year 1997 to August 2011 were searched.",fulltext,"Medline, PubMed, National Library of Health and Google Scholarly articles from year 1997 to August 2011 were searched.",100.0
132,Morbidity and mortality in total esophagogastric dissociation: A systematic review,fulltext,Morbidity and mortality in total esophagogastric dissociation: A systematic review,100.0
132,"The aim of this study was to analyze data from all published cases of TOGD in children with particular attention to patient characteristics, indications, complications and mortality.",fulltext,"The aim of this study was to analyze data from all published cases of TOGD in children with particular attention to patient characteristics, indications, complications and mortality.",100.0
132,"One hundred eighty-one patients who had undergone TOGD were identified from 10 articles, personal communication with authors of these articles and data held at our institution.",fulltext,"One hundred eighty-one patients who had undergone
TOGD were identified from 10 articles, personal communi-
cation with authors of these articles and data held at our
institution",98.29545454545455
132,"Medline, PubMed, National Library of Health and Google Scholarly articles from year 1997 to August 2011 were searched.",fulltext,"Medline, PubMed, National Library of Health and Google Scholarly articles from year 1997 to August 2011 were searched.",100.0
132,A primary procedure is defined as the first operation performed (eg for gastroesophageal reflux) and a rescue procedure as a further operation following failed earlier operation(s).,fulltext,"A primary procedure is defined as the first operation per-
formed (eg for gastroesophageal reflux) and a rescue procedure
as a further operation following failed earlier operation(s",98.34254143646409
132,Review of all available cases of TOGD has revealed an acceptable complication and mortality rate. Rates of reoperation are comparable to and lower than some reoperation rates following fundoplication.,fulltext,"Review of all available cases of TOGD has revealed an
acceptable complication and mortality rate. Rates of re-
operation are comparable to and lower than some reoperation
rates following fundoplication",98.5
132,"TOGD is a useful procedure in managing severe GOR in NI children, in NN children with specific conditions including esophageal atresia and as a rescue procedure following failed fundoplication.",fulltext,"TOGD is a useful procedure in managing severe GOR in NI children, in NN children with specific conditions including esophageal atresia and as a rescue procedure following failed fundoplication.",100.0
133,"References for this review were identified by PubMed searches using appropriate search terms for each section (“minimally invasive surgery,” “laparoscopy,” “thoracoscopy,” “childhood/children/pediatric cancer"").",fulltext,"References for this review
were identified by PubMed searches using appropriate search
terms for each section (“minimally invasive surgery,” “lapa-
roscopy,” “thoracoscopy,” “childhood/children/pediatric can-
cer",97.6303317535545
133,Only papers published in English language were reviewed.,fulltext,Only papers published in English language were reviewed.,100.0
133,"References for this review were identified by PubMed searches using appropriate search terms for each section (“minimally invasive surgery,” “laparoscopy,” “thoracoscopy,” “childhood/children/pediatric cancer"").",fulltext,"References for this review
were identified by PubMed searches using appropriate search
terms for each section (“minimally invasive surgery,” “lapa-
roscopy,” “thoracoscopy,” “childhood/children/pediatric can-
cer",97.6303317535545
133,Laparoscopy adrenalectomy is performed for various indications from benign to malignant tumors.,fulltext,"Laparoscopy adrenalectomy is per-
formed for various indications from benign to malignant
tumors",97.89473684210527
133,Neuroblastoma is the most common abdominal solid tumor in children arising from the adrenal gland in 40% of the cases.,fulltext,Neuroblastoma is the most common abdominal solid tumor in children arising from the adrenal gland in 40% of the cases.,100.0
133,Eur J Pediatr Surg 2014;24:443–449.,fulltext,Eur J Pediatr Surg 2014;24:443–449.,100.0
133,"In the 1990s, minimally invasive surgery (MIS) has emerged as an alternative to open approach for cancer diagnosis in children.",fulltext,"In the 1990s, minimally invasive surgery (MIS) has emerged as an alternative to open approach for cancer diagnosis in children.",100.0
133,Our review focuses on the data from the past five years from 2009 to 2014 to try to delineate the new upcoming events in the field of MIS in childhood cancer.,fulltext,Our review focuses on the data from the past five years from 2009 to 2014 to try to delineate the new upcoming events in the field of MIS in childhood cancer.,100.0
133,"References for this review were identified by PubMed searches using appropriate search terms for each section (“minimally invasive surgery,” “laparoscopy,” “thoracoscopy,” “childhood/children/pediatric cancer"").",fulltext,"References for this review
were identified by PubMed searches using appropriate search
terms for each section (“minimally invasive surgery,” “lapa-
roscopy,” “thoracoscopy,” “childhood/children/pediatric can-
cer",97.6303317535545
