publication_id,quote,best_match_source,best_match,similarity
657,Participants in the intervention group were encouraged not to seek any physical therapy other than GroupCoreDIST during the 6 weeks of the intervention.,fulltext,Participants in the intervention group were encouraged not to seek any physical therapy other than GroupCoreDIST during the 6 weeks of the intervention.,100.0
657,"Assessments were conducted at baseline and at weeks 7, 18, and 30.",fulltext,"Assessments were conducted at baseline and at weeks 7, 18, and 30.",100.0
657,Two assessors masked with regard to the group allocation carried out the assessments.,fulltext,Two assessors masked with regard to the group allocation carried out the assessments.,100.0
657,"The outcome measures were the Trunk Impairment Scale–Norwegian Version (TIS-NV), the Mini Balance Evaluation Systems Test (Mini-BESTest), and the Patient Global Impression of Change–Balance (PGIC-Balance).",fulltext,"The outcome measures were the Trunk Impairment Scale–Norwegian Version (TIS-NV), the Mini Balance Evaluation Systems Test (Mini-BESTest), and the Patient Global Impression of Change–Balance (PGIC-Balance).",100.0
657,"To examine possible differences between groups over time, we performed an intention-to-treat analysis using repeated-measures mixed models in IBM SPSS Version 24.",fulltext,"To examine possible differences between groups over time, we performed an intention-to-treat analysis using repeated-measures mixed models in IBM SPSS Version 24.",100.0
662,"Inclusion criteria were diagnosis of PPMS or SPMS, Internet access and some level of distress determined by a score of 3 or greater on the General Health Questionnaire (GHQ-12).",fulltext,"Inclusion criteria were diagnosis of PPMS or SPMS, Internet access and some level of distress determined by a score of 3 or greater on the General Health Questionnaire (GHQ-12).",100.0
662,"Exclusion criteria were severe cognitive impairment, as determined by a score of 20 or smaller on the Telephone Interview for Cognitive Status-Modified (TICS-M) and high suicide risk, as assessed by a score of 20 or greater on the Clinical Outcome of Routine Evaluation (CORE-10).",fulltext,"Exclusion criteria were severe cognitive impairment, as determined by a score of 20 or smaller on the Telephone Interview for Cognitive Status-Modified (TICS-M)19 and high suicide risk, as assessed by a score of 20 or greater on the Clinical Outcome of Routine Evaluation (CORE-10).",100.0
662,Recruitment took place between December 2012 and May 2013. We administered the screening questionnaires via telephone.,fulltext,Recruitment took place between December 2012 and May 2013. We administered the screening questionnaires via telephone.,100.0
662,"Reasons for not attending included: medical appointments, planned holidays, pain/fatigue and technical problems, e.g. computer virus, stolen computer, problems with audio.",fulltext,"Reasons for not attending included: medical appointments, planned holidays, pain/fatigue and technical problems, e.g. computer virus, stolen computer, problems with audio.",100.0
662,We delivered the programme in eight hour-long sessions over an eight-week period via Skype video conferences.,fulltext,We delivered the programme in eight hour-long sessions over an eight-week period via Skype video conferences.,100.0
662,"AB, a health psychologist, facilitated the courses. AB was supervised by PC, a clinical psychologist and expert mindfulness practitioner.",fulltext,"AB, a health psychologist, facilitated the courses. AB was supervised by PC, a clinical psychologist and expert mindfulness practitioner.",100.0
662,"The format and manual for the mindfulness group, including length of sessions and individual mindfulness practices, were developed in partnership with patients with MS through initial experimental case studies.",fulltext,"The format and manual for the mindfulness group, including length of sessions and individual mindfulness practices, were developed in partnership with patients with MS through initial experimental case studies.",100.0
662,"We restricted the number of participants to five for each group based on Skype user guidance, which suggests the quality of videoconferences drops with more than this number.",fulltext,"We restricted the number of participants to five for each group based on Skype user guidance, which suggests the quality of videoconferences drops with more than this number.",100.0
662,"The eight chapters, one for each session, introduced key mindfulness concepts, addressed issues common to progressive MS, and described homework for the week ahead.",fulltext,"The eight chapters, one for each session, introduced key mindfulness concepts, addressed issues common to progressive MS, and described homework for the week ahead.",100.0
662,"Participants were encouraged to keep a diary of home practice, but, in fact, very few did record it.",fulltext,"Participants were encouraged to keep a diary of home practice, but, in fact, very few did record it.",100.0
662,Assessments occurred between January 2013 and October 2013. The blinded assessor (SW) notified participants by email when questionnaires were due.,fulltext,Assessments occurred between January 2013 and October 2013. The blinded assessor (SW) notified participants by email when questionnaires were due.,100.0
662,"In the waiting-list group, two participants (9.5%) at post-intervention and three (14.3%) at three-month follow-up failed to complete the questionnaire. In the mindfulness group, two participants (10.5%) did not complete the post-intervention questionnaires and four participants (21%) the three-month follow-up questionnaires.",fulltext,"In the waiting-list group, two participants (9.5%) at post-intervention and three (14.3%) at three-month follow-up failed to complete the questionnaire. In the mindfulness group, two participants (10.5%) did not complete the post-intervention questionnaires and four participants (21%) the three-month follow-up questionnaires.",100.0
662,The GHQ is uncontaminated by the experience of MS-related somatic symptoms and is the most treatment-responsive measure of psychological distress in MS.,fulltext,The GHQ is uncontaminated by the experience of MS-related somatic symptoms and is the most treatment-responsive measure of psychological distress in MS.,100.0
662,Higher scores on this scale represent high distress.,fulltext,Higher scores on this scale represent high distress.,100.0
662,We conducted all group comparisons on an intention-to-treat basis where we analysed participants in the group to which they were randomised.,fulltext,We conducted all group comparisons on an intention-to-treat basis where we analysed participants in the group to which they were randomised.,100.0
663,"Participants were included from September 2016 to October 2018, after being invited via seven MS clinics (specified in “Acknowledgements” section) and targeted advertisements sent out via the Danish MS Society.",fulltext,"Participants were included from September 2016 to October 2018, after being invited via seven MS clinics (specified in “Acknowledgements” section) and targeted advertisements sent out via the Danish MS Society.",100.0
663,"The inclusion criteria were as follows: age > 18, confirmed diagnosis of MS, Expanded Disability Status Scale (EDSS): 2.0–6.5, Six Spot Step Test (SSST) score > 8 seconds or Timed 25-Foot Walk (T25FW) > 5 seconds, relapse-free within the past 8 weeks, and no adjustment of disease-modifying medication or medication that affects gait performance and spasticity within the past 8 weeks.",fulltext,"The inclusion criteria were as follows: age > 18, confirmed diagnosis of MS, Expanded Disability Status Scale (EDSS): 2.0–6.5, Six Spot Step Test (SSST) score > 8 seconds or Timed 25-Foot Walk (T25FW) > 5 seconds, relapse-free within the past 8 weeks, and no adjustment of disease-modifying medication or medication that affects gait performance and spasticity within the past 8 weeks.",100.0
663,"Exclusion criteria were as follows: co-morbidity in terms of cognitive disorders or alcohol abuse (based on clinical judgment), pathologies that did not allow systematic PRT >1 session/week within the last 3 months.",fulltext,"Exclusion criteria were as follows: co-morbidity in terms of cognitive disorders or alcohol abuse (based on clinical judgment), pathologies that did not allow systematic PRT >1 session/week within the last 3 months.",100.0
663,"Participants were included from September 2016 to October 2018, after being invited via seven MS clinics (specified in “Acknowledgements” section) and targeted advertisements sent out via the Danish MS Society.",fulltext,"Participants were included from September 2016 to October 2018, after being invited via seven MS clinics (specified in “Acknowledgements” section) and targeted advertisements sent out via the Danish MS Society.",100.0
663,"Analyses were carried out as intention-to-treat, where all participants who completed the baseline assessment were included regardless of their adherence to the allocated intervention.",fulltext,"Analyses were carried out as intention-to-treat, where all participants who completed the baseline assessment were included regardless of their adherence to the allocated intervention.",100.0
664,"The inclusion criteria for the trial were clinical diagnosis of MS, as defined by the modified McDonald criteria, with an Expanded Disability Status Scale (EDSS) score of 1.0–6.5, and able to walk a 10-metre distance; aged 18–65 years; clinically stable for at least four weeks prior to entering the study; physically able to participate in exercise three times per week; able to provide written informed consent.",fulltext,"The inclusion criteria for the trial were clinical diagnosis of MS, as defined by the modified McDonald criteria,9 with an Expanded Disability Status Scale (EDSS) score of 1.0–6.5, and able to walk a 10-metre distance; aged 18–65 years; clinically stable for at least four weeks prior to entering the study; physically able to participate in exercise three times per week; able to provide written informed consent.",100.0
664,A total of 120 PwMS were recruited via the Sheffield MS Clinic and flyers/community adverts displayed at the local South Yorkshire MS Society branches.,fulltext,A total of 120 PwMS were recruited via the Sheffield MS Clinic and flyers/community adverts displayed at the local South Yorkshire MS Society branches.,100.0
664,Many eligible PwMS declined to take part in the study without giving a reason (N = 126; 66%) and a more comprehensive understanding of the barriers and facilitators to exercise in PwMS could be used to inform the design of future programmes.,fulltext,Many eligible PwMS declined to take part in the study without giving a reason (N = 126; 66%) and a more comprehensive understanding of the barriers and facilitators to exercise in PwMS could be used to inform the design of future programmes.,100.0
664,"During weeks 1–6, participants attended two supervised sessions per week at a university exercise research facility and engaged in one additional self-directed exercise session in their home environment.",fulltext,"During weeks 1–6, participants attended two supervised sessions per week at a university exercise research facility and engaged in one additional self-directed exercise session in their home environment.",100.0
664,"The supervised exercise sessions incorporated cognitive-behavioural techniques (e.g. goal setting, finding social support, understanding the costs/benefits of exercise, etc.) to promote long-term participation in physical activity.",fulltext,"The supervised exercise sessions incorporated cognitive-behavioural techniques (e.g. goal setting, finding social support, understanding the costs/benefits of exercise, etc.) to promote long-term participation in physical activity.",100.0
664,"The home-exercise sessions were intended to mirror the supervised sessions in terms of intensity and duration of aerobic exercise, and also included tailored exercises for strength, flexibility and balance.",fulltext,"The home-exercise sessions were intended to mirror the supervised sessions in terms of intensity and duration of aerobic exercise, and also included tailored exercises for strength, flexibility and balance.",100.0
664,"Using the Transtheoretical Model as a guiding framework, this aspect of the intervention was aimed at equipping PwMS with the skills, knowledge and confidence to engage in a more physically active lifestyle.",fulltext,"Using the Transtheoretical Model13 as a guiding framework, this aspect of the intervention was aimed at equipping PwMS with the skills, knowledge and confidence to engage in a more physically active lifestyle.",100.0
664,Outcomes were blindly assessed by an experienced researcher not directly involved with the day-to-day running of the trial.,fulltext,Outcomes were blindly assessed by an experienced researcher not directly involved with the day-to-day running of the trial.,100.0
664,The primary outcome was self-reported exercise behaviour at three months using the Godin Leisure Time Exercise Questionnaire (GLTEQ).,fulltext,The primary outcome was self-reported exercise behaviour at three months using the Godin Leisure Time Exercise Questionnaire (GLTEQ).,100.0
664,"All analyses were by intention to treat, whereby participants were analysed in the arm to which they were randomised irrespective of whether they complied with the intervention.",fulltext,"All analyses were by intention to treat, whereby participants were analysed in the arm to which they were randomised irrespective of whether they complied with the intervention.",100.0
665,"Inclusion criteria were: age of 18 years or above; BDI score of at least 14 on two consecutive occasions and no treatment from psychologist, psychotherapist or psychiatrist within the last three months.",fulltext,"Inclusion criteria were: age of 18 years or above; BDI score of at least 14 on two consecutive occasions and no treatment from psychologist, psychotherapist or psychiatrist within the last three months.",100.0
665,"Exclusion criteria were: poor English language skills or cognitive function (score of less than 24 on Mini Mental State Examination [20]); BDI score of at least 29 on two consecutive occasions; active suicidal ideas; current or life-time diagnosis of psychosis, organic mental disorder or substance dependency; Kurtzke Expanded Disability Status Scale (EDSS) score of 8.5 or above [21]).",fulltext,"Exclusion criteria were: poor English language skills or cognitive function (score of less than 24 on Mini Mental State Examination [20]); BDI score of at least 29 on two consecutive occasions; active suicidal ideas; current or life-time diagnosis of psychosis, organic mental disorder or substance dependency; Kurtzke Expanded Disability Status Scale (EDSS) score of 8.5 or above [21]).",100.0
665,"At Sheffield potential participants were identified from clinic attenders, MS nurse patient visits and from patients with MS from the caseload of the neuropsychologist. At the Walton Centre potential participants were identified solely from the MS register.",fulltext,"At Sheffield potential participants were identified from clinic attenders, MS nurse patient visits and from patients with MS from the caseload of the neuropsychologist. At the Walton Centre potential participants were identified solely from the MS register.",100.0
665,"The study was conducted at two UK centres - Sheffield Teaching Hospitals NHS Foundation Trust and The Walton Centre NHS Foundation Trust, Liverpool.",fulltext," (Sheffield Teaching Hospitals NHS Trust). We reached our recruitment target on 30 July 2009 (in 281 days; 2.6 participants/month) after adding a second centre (The Walton Centre NHS Foundation Trust, Liverpool)",68.91891891891892
665,The CCBT service provided to trial participants was the routine service provided to all patients referred to the PCT mental health care teams.,fulltext,The CCBT service provided to trial participants was the routine service provided to all patients referred to the PCT mental health care teams.,100.0
665,Only one out of the five participating PCTs around the Sheffield centre formally provided any kind of community facility for accessing CCBT; PCT staff warned that clients rarely used the facility and it was closed during the course of the study.,fulltext,Only one out of the five participating PCTs around the Sheffield centre formally provided any kind of community facility for accessing CCBT; PCT staff warned that clients rarely used the facility and it was closed during the course of the study.,100.0
665,No PCT with whom we worked offered advice or support for defining problems on which to work or applying the CBT model to individual problems.,fulltext,No PCT with whom we worked offered advice or support for defining problems on which to work or applying the CBT model to individual problems.,100.0
665,"The advice given was essentially technical, focusing on using the software.",fulltext,"The advice given was essentially technical, focusing on using the software.",100.0
665,The PCTs delivering CCBT reported that they assumed that patients who were non-adherent and non-contactable beyond two weeks had discontinued treatment and made no further effort to contact them.,fulltext,The PCTs delivering CCBT reported that they assumed that patients who were non-adherent and non-contactable beyond two weeks had discontinued treatment and made no further effort to contact them.,100.0
665,"Identification of prognostic variables, particularly the EDSS and MS Type, from patient records was not always possible and had to be obtained directly from participants' neurologists for the purposes of the study in some cases.",fulltext,"Identification of prognostic variables, particularly the EDSS and MS Type, from patient records was not always possible and had to be obtained directly from participants' neurologists for the purposes of the study in some cases.",100.0
665,"Data collection by postal questionnaire was challenging, with multiple attempts to obtain data from many participants, particularly at later outcome assessment points.",fulltext," collection of outcome data by postal questionnaire proved to be challenging, with multiple attempts to obtain data from many participants, particularly at later outcome assessment points.",95.80838323353294
665,The primary clinical endpoint was the mean change in self-reported symptoms of depression as measured on the BDI.,fulltext,The primary clinical endpoint was the mean change in self-reported symptoms of depression as measured on the BDI.,100.0
665,Participants found problems with the face validity of the depression inventories which include somatic symptoms of depression which are also symptoms of MS.,fulltext,Participants found problems with the face validity of the depression inventories which include somatic symptoms of depression which are also symptoms of MS.,100.0
665,"Primary analysis was an Intention To Treat (ITT) analysis which analysed all 24 participants according to their randomised treatment assignment ignoring non compliance, protocol deviations and withdrawal.",fulltext,"Primary analysis was an Intention To Treat (ITT) analysis which analysed all 24 participants according to their randomised treatment assignment ignoring non compliance, protocol deviations and withdrawal.",100.0
666,"Key inclusion criteria permitted the participation of men or women ≥18 years of age with confirmed and documented RRMS diagnosis (as defined by the Revised McDonald criteria) (Polman et al., 2011), Kurtzke Expanded Disability Status Scale (EDSS) score of 0 to 5.5 at the screening visit, and, 30 days prior to randomization, a stable neurological condition, relapse-free status, and no use of any corticosteroid or adrenocorticotropic hormone treatment.",fulltext,"Key inclusion criteria permitted the participation of men or women ≥18 years of age with confirmed and documented RRMS diagnosis (as defined by the Revised McDonald criteria) (Polman et al., 2011), Kurtzke Expanded Disability Status Scale (EDSS) score of 0 to 5.5 at the screening visit, and, 30 days prior to randomization, a stable neurological condition, relapse-free status, and no use of any corticosteroid or adrenocorticotropic hormone treatment.",100.0
666,"Key exclusion criteria were previous exposure to GA40, a progressive form of MS or neuromyelitis optica, the use of experimental or investigational drugs, participation in clinical drug studies within the 6 months before screening, recent use of immunosuppressive medications or immunoglobulins/monoclonal antibodies, or previous use of alemtuzumab, cladribine, cyclophosphamide, or mitoxantrone.",fulltext,"Key exclusion criteria were previous exposure to GA40, a progressive form of MS or neuromyelitis optica, the use of experimental or investigational drugs, participation in clinical drug studies within the 6 months before screening, recent use of immunosuppressive medications or immunoglobulins/monoclonal antibodies, or previous use of alemtuzumab, cladribine, cyclophosphamide, or mitoxantrone.",100.0
666,This trial was registered with ClinicalTrials.gov (NCT02499900).,fulltext,This trial was registered with ClinicalTrials.gov (NCT02499900).,100.0
666,The study protocol was approved by Independent Ethics Committees or Institutional Review Boards according to national or local regulations.,fulltext,The study protocol was approved by Independent Ethics Committees or Institutional Review Boards according to national or local regulations.,100.0
666,"Patients in the study received treatment for 6 months, and the study was conducted during a period starting in August 2015 and ending in January 2017.",fulltext,"Patients in the study received treatment for 6 months, and the study was conducted during a period starting in August 2015 and ending in January 2017.",100.0
666,"Five scheduled visits at study sites occurred at screening (within 2 weeks prior to baseline), baseline (Month 0), and Months 1, 3, and 6 (end of the core phase).",fulltext,"Five scheduled visits at study sites occurred at screening (within 2 weeks prior to baseline), baseline (Month 0), and Months 1, 3, and 6 (end of the core phase).",100.0
666,"The overall treatment-emergent adverse event (TEAE) profile in both treatment groups was consistent with previous findings (Wolinsky et al., 2015) (Table 2).",fulltext,"The overall treatment-emergent adverse event (TEAE) profile in both treatment groups was consistent with previous findings (Wolinsky et al., 2015) (Table 2).",100.0
666,"All endpoints were compared between the GA40 and GA20 treatment groups during the 6-month treatment period. Patient-reported endpoints used self-reported questionnaires, whereas safety endpoints were assessed by the physicians. The primary endpoint was patient overall satisfaction with the medication as measured by the single-item MSQ 7-point scale (1 = extremely dissatisfied to 7 = extremely satisfied) (Canuso et al., 2010).",fulltext,"All endpoints were compared between the GA40 and GA20 treatment groups during the 6-month treatment period. Patient-reported endpoints used self-reported questionnaires, whereas safety endpoints were assessed by the physicians. The primary endpoint was patient overall satisfaction with the medication as measured by the single-item MSQ 7-point scale (1 = extremely dissatisfied to 7 = extremely satisfied) (Canuso et al., 2010).",100.0
668,"To be included, people had to be aged 18 years or more, have a confirmed diagnosis of relapsing–remitting MS, have an Ambulation Index score19 of 2, 3 or 4 (mild to moderate walking disabilities), and have received medical clearance to participate.",fulltext,"To be included, people had to be aged 18 years or more, have a confirmed diagnosis of relapsing–remitting MS, have an Ambulation Index score19 of 2, 3 or 4 (mild to moderate walking disabilities), and have received medical clearance to participate.",100.0
668,"Volunteers were excluded if they had an acute exacerbation of MS within 2 months of starting the program, had benign or progressive/relapsing types of MS, had a serious unstable medical condition, had any concurrent condition, for example stroke, or had participated in a PRT program in the 6 months before training started.",fulltext,"Volunteers were excluded if they had an acute exacerbation of MS within 2 months of starting the program, had benign or progressive/relapsing types of MS, had a serious unstable medical condition, had any concurrent condition, for example stroke, or had participated in a PRT program in the 6 months before training started.",100.0
668,"Participants were recruited through a statewide organization providing education and support to people with MS, and a large specialist MS outpatient clinic.",fulltext,"Participants were recruited through a statewide organization providing education and support to people with MS, and a large specialist MS outpatient clinic.",100.0
668,"Recruitment information flyers were sent by mail to all potential participants registered on the mailing lists of both organizations. If interested, volunteers were asked to contact one of the researchers (KD) by telephone, during which volunteers were screened to ensure they satisfied the inclusion criteria.",fulltext,"Recruitment information flyers were sent by mail to all potential participants registered on the mailing lists of both organizations. If interested, volunteers were asked to contact one of the researchers (KD) by telephone, during which volunteers were screened to ensure they satisfied the inclusion criteria.",100.0
668,"The experimental group completed a 10-week (two times per week), PRT program in one of four community gymnasiums in metropolitan and regional areas.",fulltext,"The experimental group completed a 10-week (two times per week), PRT program in one of four community gymnasiums in metropolitan and regional areas.",100.0
668,"Each program was attended by a group of up to 12 participants, and they were supervised by up to three experienced trainers (physiotherapists and registered personal sports trainers). Each trainer directly supervised a sub-group of three or four participants.",fulltext,"Each program was attended by a group of up to 12 participants, and they were supervised by up to three experienced trainers (physiotherapists and registered personal sports trainers). Each trainer directly supervised a sub-group of three or four participants.",100.0
668,"The training also took the form of small group-based training; this is important because it made exercising a more social activity, and it was more cost effective and time efficient than individual training.",fulltext,"The training also took the form of small group-based training; this is important because it made exercising a more social activity, and it was more cost effective and time efficient than individual training.",100.0
668,"While these were the core exercises, they could be individualized. For example, if any exercise caused discomfort, the starting position was modified or the exercise was replaced.",fulltext,"While these were the core exercises, they could be individualized. For example, if any exercise caused discomfort, the starting position was modified or the exercise was replaced.",100.0
668,"Outcome measurements were taken three times: at baseline, after 10 weeks to determine the immediate effects of the intervention, and after a further 12 weeks (week 22) to determine if any benefits from the program had been sustained.",fulltext,"Outcome measurements were taken three times: at baseline, after 10 weeks to determine the immediate effects of the intervention, and after a further 12 weeks (week 22) to determine if any benefits from the program had been sustained.",100.0
668,"Outcome measures were taken by a registered physiotherapist blinded to group allocation, and experienced in musculoskeletal evaluation.",fulltext,"Outcome measures were taken by a registered physiotherapist blinded to group allocation, and experienced in musculoskeletal evaluation.",100.0
668,Changes in walking endurance were measured with the 2-minute walk test (2MWT),fulltext,Changes in walking endurance were measured with the 2-minute walk test (2MWT),100.0
668,Changes in maximal walking speed were measured by recording the time taken to walk the middle 10 m of a level 14-m walkway using a stopwatch,fulltext,Changes in maximal walking speed were measured by recording the time taken to walk the middle 10 m of a level 14-m walkway using a stopwatch,100.0
668,"Intention-to-treat analysis was applied, with all participants who were allocated and commenced their program included in analysis. Where data were missing, the carry forward technique was used.",fulltext,"Intention-to-treat analysis was applied, with all participants who were allocated and commenced their program included in analysis. Where data were missing, the carry forward technique was used.",100.0
669,Adults diagnosed with MS were included based on the ability to walk 5 km without rest or use of assistive device.,fulltext,Adults diagnosed with MS were included based on the ability to walk 5 km without rest or use of assistive device.,100.0
669,"Adults with MS were recruited through announcements at REVAL rehabilitation research institute (UHasselt), Flemish MS rehabilitation centers and MS Society, and Move-to-Sport.",fulltext,"Adults with MS were recruited through announcements at REVAL rehabilitation research institute (UHasselt), Flemish MS rehabilitation centers and MS Society, and Move-to-Sport.",100.0
669,"Evaluation was performed at REVAL by a study nurse, a PhD student in Rehabilitation Sciences and Physiotherapy, and the project dedicated researcher (MSc in exercise physiology, PhD).",fulltext,"Evaluation was performed at REVAL by a study nurse, a PhD student in Rehabilitation Sciences and Physiotherapy, and the project dedicated researcher (MSc in exercise physiology, PhD).",100.0
669,pwMS received training instructions by email. They were asked to train three times weekly according to a personalized training intensity schedule that was based on their baseline aerobic capacity.,fulltext,pwMS received training instructions by email. They were asked to train three times weekly according to a personalized training intensity schedule that was based on their baseline aerobic capacity.,100.0
669,pwMS wore an activity tracker (Withings Pulse Ox) at the waist that registered the intensity of steps per minute. Participants were asked to weekly upload data to allow remote supervision of the training adherence by the research assistant.,fulltext,pwMS wore an activity tracker (Withings Pulse Ox) at the waist that registered the intensity of steps per minute. Participants were asked to weekly upload data to allow remote supervision of the training adherence by the research assistant.,100.0
669,"If a participant had been inactive, a phone call was made for enquiry.",fulltext,"If a participant had been inactive, a phone call was made for enquiry.",100.0
669,Participants were tested at two time points (0 and 12 weeks). The EXP group completed a 12-week gradual “start-to-run” program in between time points.,fulltext,Patients were tested at two time points (0 and 12 weeks). The EXP group completed a 12-week gradual “start-to-run” program in between time points.,96.66666666666667
669,"The primary outcome measures were physical fitness, walking capacity and perceived ability, functional mobility, and quality of life.",fulltext,"The primary outcome measures were physical fitness, walking capacity and perceived ability, functional mobility, and quality of life.",100.0
669,Intention-to-treat analysis was performed.,fulltext,Intention-to-treat analysis was performed.,100.0
670,"The inclusion criterion for the study was a diagnosis of multiple sclerosis, and therefore the spectrum of clinical presentations was broad, as would be expected in this client population.",fulltext,"The inclusion criterion for the study was a diagnosis of multiple sclerosis, and therefore the spectrum of clinical presentations was broad, as would be expected in this client population.",100.0
670,"Clients were provided with information about the clinic by the local chapter of the Multiple Sclerosis Society, and self selected on that basis. Of the fifteen study participants, all had previously received a diagnosis of multiple sclerosis.",fulltext,"Clients were provided with information about the clinic by the local chapter of the Multiple Sclerosis Society, and self selected on that basis. Of the fifteen study participants, all had previously received a diagnosis of multiple sclerosis.",100.0
670,"Clients attending the clinic were interviewed, and their case histories recorded. The research project was explained, and written informed consent was obtained.",fulltext,"Clients attending the clinic were interviewed, and their case histories recorded. The research project was explained, and written informed consent was obtained.",100.0
670,"An appropriate history and physical examination was performed, and a treatment plan determined, this being reflective of the therapist's assessment and the mutually set goals for the treatment series.",fulltext,"An appropriate history and physical examination was performed, and a treatment plan determined, this being reflective of the therapist's assessment and the mutually set goals for the treatment series.",100.0
670,"All treatment plans were approved by the clinical teacher in charge. The teacher also monitored treatment delivery, which involved the application of a variety of techniques appropriate to the client's needs.",fulltext,"All treatment plans were approved by the clinical teacher in charge. The teacher also monitored treatment delivery, which involved the application of a variety of techniques appropriate to the client's needs.",100.0
670,"The heterogeneity of the client/participant population precluded an overly prescriptive approach to treatment, and it is worth noting that this heterogeneity is also a component of the normal clinical reality of therapists involved with multiple sclerosis clients.",fulltext,"The heterogeneity of the client/participant population precluded an overly prescriptive approach to treatment, and it is worth noting that this heterogeneity is also a component of the normal clinical reality of therapists involved with multiple sclerosis clients.",100.0
670,"The teacher also monitored treatment delivery, which involved the application of a variety of techniques appropriate to the client's needs.",fulltext,"The teacher also monitored treatment delivery, which involved the application of a variety of techniques appropriate to the client's needs.",100.0
670,"Self-Efficacy scores were obtained before the first treatment, mid-treatment series, after the last treatment in the series, four weeks after the final treatment and again eight weeks after the final treatment had been received.",fulltext,"Self-Efficacy scores were obtained before the first treatment, mid-treatment series, after the last treatment in the series, four weeks after the final treatment and again eight weeks after the final treatment had been received.",100.0
670,The outcome measures for the current research were the scores yielded by the Multiple Sclerosis Self Efficacy (MSSE) survey.,fulltext,The outcome measures for the current research were the scores yielded by the Multiple Sclerosis Self Efficacy (MSSE) survey.,100.0
670,"The data were analyzed on an intention to treat basis, with a focus on the differences between mean MSSE values of the control and intervention groups.",fulltext,"The data were analyzed on an intention to treat basis, with a focus on the differences between mean MSSE values of the control and intervention groups.",100.0
671,"Key inclusion criteria were age older than 18 years, a diagnosis of progressive multiple sclerosis (primary or secondary) according to McDonald's criteria,21 and a score of 6·5–8·0 on the Expanded Disability Status Scale (EDSS).",fulltext,"Key inclusion criteria were age older than 18 years, a diagnosis of progressive multiple sclerosis (primary or secondary) according to McDonald's criteria,21 and a score of 6·5–8·0 on the Expanded Disability Status Scale (EDSS).",100.0
671,"Key exclusion criteria were being within 3 months of ceasing a multiple sclerosis disease-modifying drug, receiving steroid treatment within the preceding month, or participating in another clinical trial.",fulltext,"Key exclusion criteria were being within 3 months of ceasing a multiple sclerosis disease-modifying drug, receiving steroid treatment within the preceding month, or participating in another clinical trial.",100.0
671,"Participants were recruited through eight health-care organisations, including the UK National Health Service (NHS) Trusts, social enterprises, and third sector multiple sclerosis therapy centres, in two regions (Devon–Cornwall and East Anglia) of the UK.",fulltext,"Participants were recruited through eight health-care organisations, including the UK National Health Service (NHS) Trusts, social enterprises, and third sector multiple sclerosis therapy centres, in two regions (Devon–Cornwall and East Anglia) of the UK.",100.0
671,Individuals were invited consecutively until the allocated number of standing frames (dependent on commissioning costs) at each health-care organisation had been reached.,fulltext,Individuals were invited consecutively until the allocated number of standing frames (dependent on commissioning costs) at each health-care organisation had been reached.,100.0
671,"The intervention consisted of two home-based physiotherapy sessions (60 min each) to set up the standing frame programme, supported by six follow-up telephone calls (15 min per call).",fulltext,"The intervention consisted of two home-based physiotherapy sessions (60 min each) to set up the standing frame programme, supported by six follow-up telephone calls (15 min per call).",100.0
671,"Participants were asked to stand for 30 min, three times per week over 20 weeks, and encouraged to continue in the longer term, although no further physiotherapy support was provided.",fulltext,"Participants were asked to stand for 30 min, three times per week over 20 weeks, and encouraged to continue in the longer term, although no further physiotherapy support was provided.",100.0
671,"The use of standing frames is a recognised core skill for UK-trained neurological physiotherapists. To standardise and optimise implementation of the intervention, we provided educational materials and assessed fidelity to them.16 All participants received their usual health and social service input throughout the study period.16 This input was recorded on a self-report health-care and social-care resource form, which included changes in medication.",fulltext,"The use of standing frames is a recognised core skill for UK-trained neurological physiotherapists. To standardise and optimise implementation of the intervention, we provided educational materials and assessed fidelity to them.16 All participants received their usual health and social service input throughout the study period.16 This input was recorded on a self-report health-care and social-care resource form, which included changes in medication.",100.0
671,"In line with previous research,14 participants were asked to stand in the frame for 30 min three times per week over 20 weeks, and to record the frequency and duration of each stand in a daily diary.",fulltext,"In line with previous research,14 participants were asked to stand in the frame for 30 min three times per week over 20 weeks, and to record the frequency and duration of each stand in a daily diary.",100.0
671,This allowed for a graduated introduction to standing.,fulltext,This allowed for a graduated introduction to standing.,100.0
671,"At the end of the 20-week period, participants were encouraged to continue to regularly stand, although no further physiotherapy support was provided.",fulltext,"At the end of the 20-week period, participants were encouraged to continue to regularly stand, although no further physiotherapy support was provided.",100.0
671,"The SUMS study was an individually randomised, controlled, pragmatic, multi-centre, superiority trial with masked outcome assessments in people with progressive multiple sclerosis. Participants were randomly assigned to receive either usual care or usual care plus a standing programme, with masked assessments done at baseline, 20 weeks post-randomisation (aligned with the end of the protocol intervention period for those allocated to the intervention group), and again 16 weeks afterwards (36 weeks post-randomisation).",fulltext,"The SUMS study was an individually randomised, controlled, pragmatic, multi-centre, superiority trial with masked outcome assessments in people with progressive multiple sclerosis. Participants were randomly assigned to receive either usual care or usual care plus a standing programme, with masked assessments done at baseline, 20 weeks post-randomisation (aligned with the end of the protocol intervention period for those allocated to the intervention group), and again 16 weeks afterwards (36 weeks post-randomisation).",100.0
671,"We achieved this by using daily, self-reported, preformatted diaries.",fulltext,"We achieved this by using daily, self-reported, preformatted diaries.",100.0
