publication_id,quote,best_match_source,best_match,similarity
117,"Risk of bias for individual studies was assessed in duplicate using the methodological index for nonrandomized studies (MINORS)."", ""Using the GRADE approach, the quality of evidence for all outcomes was downgraded from low to very low due to serious risk of bias between studies.",fulltext,"y low (Table 3). Using the GRADE approach, the quality of evidence
for all outcomes was downgraded from low to very low due to serious
risk of bias bet",51.25448028673836
117,Researchers should adopt several strategies to improve the quality of evidence.,fulltext,"cores [32].
Researchers should adopt several strategies to improve the quality o",86.07594936708861
118,This systematic review was conducted according to the PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-analyses) statement.,fulltext,This systematic review was conducted according to the PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-analyses) statement.,100.0
118,"Titles and abstracts of all retrieved records, and subsequently full-text articles (full-texts were obtained for articles that appeared potentially relevant), were examined independently by two authors (F.M. and B.B.) according to the PRISMA statement.",fulltext,"Titles and abstracts of all retrieved records, and subsequently full-text articles (full-texts were obtained for articles that appeared potentially relevant), were examined independently by two authors (F.M. and B.B.) according to the PRISMA statement.",100.0
118,"Using predefined search terms PubMed (1960 to 2011), EMBASE (from 1980 to 2011), and the Cochrane Library (issue 3, 2011) were systematically searched until March 16, 2011 to identify all articles comparing complete to partial fundoplication in children with GERD.",fulltext,"Using predefined search
terms PubMed (1960 to 2011), EMBASE (from 1980 to
2011), and the Cochrane Library (issue 3, 2011) were system-
atically searched until March 16, 2011 to identify all articles
comparing complete to partial fundoplication in children
with GERD",98.10606060606061
118,"Using predefined criteria, two authors (F.M. and B.B) included studies and assessed their methodological quality and risk of bias according to the PRISMA statement and the Cochrane Collaboration's tool for risk of bias assessment.",fulltext,"Using predefined criteria, two authors (F.M. and B.B) included
studies and assessed their methodological quality and risk of
bias according to the PRISMA statement
20,21 
and the Cochrane
Collaboration's tool for risk of bias assessment",98.26086956521739
118,"However, because of the lack of a well-designed study, we have to be cautious in making definitive conclusions.",fulltext,"However, because of the lack of a well-designed study, we have to be cautious in making definitive conclusions.",100.0
119,"Three electronic databases (Medline, Embase, and the Cochrane Library) were searched for all articles published until November 10, 2010.",fulltext,"Three electronic databases (Medline, Embase, and the Cochrane Library) were searched for ",65.44117647058823
120,"the literature search, quality assessment, and data extraction were independently performed by two reviewers",fulltext,"the literature search, quality assessment, and data extraction were independently performed by two reviewers",100.0
120,"the literature search, quality assessment, and data extraction were independently performed by two reviewers",fulltext,"the literature search, quality assessment, and data extraction were independently performed by two reviewers",100.0
120,"We searched online databases, including Medline (using PubMed as the search engine), Embase, Web of Science, Ovid, and Cochrane...All searches should be supplemented by consulting current contents, reviews, textbooks, specialized registers, or experts in the particular field of study, and by reviewing the references in the studies found.",prompt,"e searched. The report must include years and databases used (e.g., Central, EMBASE, and MEDLINE). Key words and/or MESH terms must be stated and where feasible the search strategy should be provided. All searches should be supplemented by consulting current contents, reviews, textbooks, specialized registers, or experts in the particular field of study, and by reviewing the references in the studies found",82.30088495575221
120,Flowchart of study selection is provided in Figure 1.,prompt," study selection, 2 people do",41.509433962264154
120,"A summary of the studies’ methodology, participant features, intervention characteristics, measured outcomes, and the use of stents and drainage is provided in Tables 1 to 4.",fulltext,"A summary of the studies’ methodology, participant features, intervention characteristics, measured outcomes, and the use of stents and drainage is provided in Tables 1 to 4.",100.0
120,Statistical heterogeneity was assessed via the I2 index.,fulltext,"statistical heterogeneity was as-
sessed via the I 
2 
inde",94.64285714285714
120,Laparoscopic Versus Open Pyeloplasty for Ureteropelvic Junction Obstruction in Children: A Systematic Review and Meta-Analysis,fulltext,Laparoscopic Versus Open Pyeloplasty for Ureteropelvic Junction Obstruction in Children: A Systematic Review and Meta-Analysis,100.0
120,To comprehensively review the available evidences in the literature on the use of laparoscopic pyeloplasty (LP) vs open pyeloplasty (OP) for the repair of ureteropelvic junction (UPJ) obstruction in children.,fulltext,"To comprehensively review the available evidences in the literature on the use of laparoscopic pye-
loplasty (LP) vs open pyeloplasty (OP) for the repair of ureteropelvic junction (UPJ) obstruction in children",99.51923076923077
120,Inclusion criteria included all available studies that compared LP with OP for the management of UPJ obstruction in the pediatric population younger than 18 years.,fulltext," criteria included all
available studies that compared LP with OP for the repair of
UPJ obstructions in the pediatric population ",74.23312883435582
120,"We searched online databases, including Medline (using PubMed as the search engine), Embase, Web of Science, Ovid, and Cochrane... The ‘‘pyeloplasty,’’ ‘‘laparoscopy,’’ ‘‘laparoscopic pyeloplasty,’’ and ‘‘ureteropelvic junction obstruction’’ were used as search terms.",fulltext,"We searched online databases, including Medline
(using PubMed as the search engine), Embase, Web of Science,
Ovid, and Cochrane, to identify suitable studies until the end of
October 2010, without lower date limit. The ‘‘pyeloplasty,’’
‘‘laparoscopy,’’ ‘‘laparoscopic pyeloplasty,’’ and ‘‘ureteropelvic
junction obstruction’’ were used as search terms",97.38805970149254
120,Flowchart of study selection is provided in Figure 1.,prompt," study selection, 2 people do",41.509433962264154
120,"the literature search, quality assessment, and data extraction were independently performed by two reviewers",fulltext,"the literature search, quality assessment, and data extraction were independently performed by two reviewers",100.0
120,"Data regarding the following factors were considered: Study methodology, participant features, intervention characteristics, definition of complications, and outcome measures.",fulltext,"Data regarding the following factors were considered: Study methodology, participant features, intervention characteristics, definition of complications, and outcome measures.",100.0
120,"Meta-analyses were performed for the five primary outcome parameters: Operative time (in minutes), postoperative complications (in events per group), duration of hospital stay (in days), success rate (in events per group), and stenting rate (in events per group).",fulltext,"Meta-analyses were performed for the five primary out-
come parameters: Operative time (in minutes), postoperative
complications (in events per group), duration of hospital stay
(in days), success rate (in events per group), and stenting rate
(in events per group",98.09885931558935
120,"For the pooled results, a test should be done to ensure the studies were combinable, to assess their homogeneity (i.e., Chi-squared test for homogeneity, I2).",prompt,"For the pooled results, a test should be done to ensure the studies were combinable, to assess their homogeneity (i.e., Chi-squared test for homogeneity, I2).",100.0
120,Flowchart of study selection is provided in Figure 1.,prompt," study selection, 2 people do",41.509433962264154
120,"A summary of the studies’ methodology, participant features, intervention characteristics, measured outcomes, and the use of stents and drainage is provided in Tables 1 to 4.",fulltext,"A summary of the studies’ methodology, participant features, intervention characteristics, measured outcomes, and the use of stents and drainage is provided in Tables 1 to 4.",100.0
121,A systematic review and meta-analysis is reported to address robust evidence for curative “gross total tumor resection” (GTR) in stages 3 and 4 pediatric neuroblastoma.,fulltext,"A systematic review and meta-analysis is reported to address robust evidence for curative “gross
total tumor resection” (GTR) in Stage 3 and Stage 4 neuroblastoma",91.66666666666666
121,Studies were reviewed by PJF and DM independently. Where a difference in opinion occurred the matter was resolved by consensus agreement in conjunction with the senior author (PDL).,fulltext,"Studies were reviewed by PJF and DM independently. Where a difference in opin-
ion occurred the matter was resolved by consensus agreement in conjunction with the
senior author (PDL",98.34254143646409
121,"The following databases were included in the search - Medline, Embase and Cochrane.",fulltext,"The following databases were included in the search - Medline, Embase and Cochrane.",100.0
121,Reference lists of retrieved studies and conference abstracts were also reviewed to identify other potential studies of interest.,fulltext,"Reference lists of retrieved studies
and conference abstracts were also reviewed to identify other potential studies of inter-
est",98.44961240310077
121,The included publications were all non-randomized observational studies,fulltext,The included publications were all non-randomized observational studies,100.0
121,"Heterogeneity was assessed using I2 statistic."" ""Random effects model used for meta-analysis.",prompt,heterogeneity exists a random effects model should be used ,47.31182795698925
121,Funnel plots were generated to assess the degree of publication bias.,fulltext,Funnel plots were generated to assess the degree of publication bias.,100.0
121,A systematic review and meta-analysis is reported to address robust evidence for curative “gross total tumor resection” (GTR) in stages 3 and 4 pediatric neuroblastoma.,fulltext,"A systematic review and meta-analysis is reported to address robust evidence for curative “gross
total tumor resection” (GTR) in Stage 3 and Stage 4 neuroblastoma",91.66666666666666
121,to critically examine robust evidence for curative “gross total tumor resection” (GTR) in stages 3 and 4 pediatric neuroblastoma.,fulltext,"to critically examine the evidence for curative “gross total tumor resection” (GTR) in
stages 3 and 4 pediatric neuroblastoma",94.57364341085271
121,Odds ratios (OR) were calculated with 95% confidence intervals (CI) using Mantel–Haenszel calculations and a random effects model.,fulltext,"Odds ratios (OR) were calculated with
95% confidence intervals (CI) using Mantel–Haenszel calculations and a random ef-
fects model",98.46153846153847
122,"Two authors independently searched the literature, determined study eligibility, assessed quality, extracted and entered data.",fulltext,"Two authors independently searched the literature, determined study eligibility, assessed quality, extracted and entered data.",100.0
122,"In August 2010 we searched CENTRAL, MEDLINE and EMBASE and screened reference lists of papers and abstracts from conference proceedings.",fulltext,"In August 2010 we searched CENTRAL, MEDLINE and EMBASE and screened reference lists of papers and abstracts from conference proceedings.",100.0
122,There were no language restrictions.,fulltext,There were no language restrictions.,100.0
122,"Two authors independently assessed quality, extracted and entered data",fulltext,"Two authors independently searched the literature, determined study eligibility, assessed quality, extracted and entered data",100.0
122,Interventions for primary vesicoureteric reflux (Review),fulltext,Interventions for primary vesicoureteric reflux (Review),100.0
123,"A Medline, Ovid, Search Medica, Elsevier ClinicalKey, Google Scholar and the Cochrane library search was performed on all studies published between 1950 and 2012 reporting on comparison of HD and HJ for children undergoing excision of extra-hepatic biliary tree for choledochal cysts.",fulltext,"A Medline, Ovid, Search Medica, Elsevier Clini-
calKey, Google Scholar and the Cochrane library search
was performed on all studies published between 1950 and
2012 reporting on comparison of HD and HJ for children
undergoing excision of extra-hepatic biliary tree for
choledochal cysts",98.23943661971832
123,"Three reviewers (SKN, KLN and CY) independently assessed selected studies, extracted and tabulated data from each article",fulltext,"Three reviewers (SKN, KLN and CY) independently assessed selected studies, extracted and tabulated data from each article",100.0
123,"keywords used: “choledochal cyst”, “choledochal cyst AND hepaticoduodenostomy”, “choledochal cyst AND hepaticojejunostomy”, “hepaticoduodenostomy”, “hepaticojejunostomy”, “hepaticodochoduodenostomy”. The “related articles” function was used to widen the search.",fulltext,"keywords were used:
“choledochal cyst”, “choledochal cyst AND hepaticoduo-
denostomy”, “choledochal cyst AND hepaticojejunost-
omy”, “hepaticoduodenostomy”, “hepaticojejunostomy”,
“hepaticodochoduodenostomy”. The “related articles”
function was used to widen the search",98.46743295019157
123,Statistical heterogeneity was assessed using I2. A fixed effects model was used if I2 < 50% and a random effects model was used if I2 ≥ 50%.,fulltext,"Statistical heterogeneity was assessed using I 
2 
. A fixed
effects model was used if I 
2 
b 50% and a random effects model
was used if I 
2 
≥",94.28571428571428
123,"To compare the clinical outcomes of HD and HJ, we performed a systematic review and comprehensive meta-analysis from indexed published literature.",fulltext,"To compare the clinical outcomes of HD and HJ, we
performed a systematic review and comprehensive meta-
analysis from indexed published literature",98.63013698630137
124,No randomized trials were identified.,fulltext,No randomized trials were identified.,100.0
124,Two authors (AN and PW) independently extracted data from the retrieved articles.,fulltext,Two authors (AN and PW) independently extracted data from the retrieved articles.,100.0
124,"All publications describing both surgical procedures for pectus excavatum were sought from the Cochrane Trials Register and the Cochrane Central Register of Controlled Trials (CENTRAL) database. All studies were identified through electronic searches of MEDLINE (1966 onward), EMBASE (1980 onward), and CINAHL (1982 onward) and from hand-searching journals and conference proceedings.",fulltext,"All publications describing both surgical procedures for pectus excavatum were sought from the Cochrane Trials Register and the Cochrane Central Register of Controlled Trials (CENTRAL) database. All studies were identified through electronic searches of MEDLINE (1966 onward), EMBASE (1980 onward), and CINAHL (1982 onward) and from hand-searching journals and conference proceedings.",100.0
124,systematic review and meta-analysis,fulltext,systematic review and meta-analysis,100.0
125,The purpose of this study is to critically analyze the reported outcomes after the use of this technique.,fulltext,The purpose of this study is to critically analyze the reported outcomes after the use of this technique.,100.0
125,All publications describing both procedures were reviewed.,fulltext,All publications describing both procedures were reviewed.,100.0
125,Systematic Review and Cumulative Meta-analysis,fulltext,Systematic Review and Cumulative Meta-analysis,100.0
126,Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) was used in the formulation of the systematic review and meta-analysis.,fulltext,Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) was used in the formulation of the systematic review and meta-analysis.,100.0
126,A review of the literature was performed to identify all published evidence relating to the development of a pediatric IAA postoperatively after either LA or OA.,fulltext,A review of the literature was performed to identify all published evidence relating to the development of a pediatric IAA postoperatively after either LA or OA.,100.0
126,"Contingency tables were designed for each of the outcome measures, and data were analyzed using Fisher’s exact test.",fulltext,"Contingency tables were designed for each of the outcome measures, and data were analyzed using Fisher’s exact test.",100.0
126,Comparison of Intraabdominal Abscess Formation Following Laparoscopic and Open Appendicectomies in Children: A Systematic Review and Meta-analysis,fulltext," of Intraabdominal Abscess Formation
Following Laparoscopic Appendicectomy in Children:
A Systematic Review and Meta-analysis",83.56164383561644
127,A comprehensive literature search was performed on the U.S. National Library of Medicine site in Medline and PubMed from 1 Ian 2000 to 31 Dec 2007 using keywords such as “laparoscopy and blunt abdominal trauma”.,fulltext,A comprehensive literature search was performed on the U.S. National Library of Medicine site in Medline and PubMed from 1 Ian 2000 to 31 Dec 2007 using keywords such as “laparoscopy and blunt abdominal trauma”.,100.0
127,A comprehensive literature search was performed on the U.S. National Library of Medicine site in Medline and PubMed from 1 Ian 2000 to 31 Dec 2007 using keywords such as “laparoscopy and blunt abdominal trauma”.,fulltext,A comprehensive literature search was performed on the U.S. National Library of Medicine site in Medline and PubMed from 1 Ian 2000 to 31 Dec 2007 using keywords such as “laparoscopy and blunt abdominal trauma”.,100.0
127,"The articles have been grouped based on their scientific content: original studies on patients with multiples and single organ injuries, reviews, and case reports.",fulltext,"The articles have been grouped based on their scientific content: original studies on patients with multiples and single organ injuries, reviews, and case reports.",100.0
127,Rezumat,fulltext,Rezumat,100.0
127,"Laparoscopia diagnosticã æi terapeuticã în contuziile abdomi-nale (CA) are o utilizare limitatã æi chiar controversatã, datoritã în special progreselor fãcute de explorãrile imagistice actuale.",fulltext,"Laparoscopia diagnosticã æi terapeuticã în contuziile abdomi-
nale (CA) are o utilizare limitatã æi chiar controversatã,
datoritã în special progreselor fãcute de explorãrile imagistice
actuale",98.44559585492227
127,A comprehensive literature search was performed on the U.S. National Library of Medicine site in Medline and PubMed from 1 Ian 2000 to 31 Dec 2007 using keywords such as “laparoscopy and blunt abdominal trauma”.,fulltext,A comprehensive literature search was performed on the U.S. National Library of Medicine site in Medline and PubMed from 1 Ian 2000 to 31 Dec 2007 using keywords such as “laparoscopy and blunt abdominal trauma”.,100.0
127,"În concluzie, deæi puåin utilizatã, laparoscopia poate fi utilã la pacienåii cu CA atent selectaåi cu examen clinic æi imagis-ticã echivoce în scopul reducerii incidenåei laparotomiilor inutile.",fulltext,"În concluzie, deæi puåin utilizatã, dovada fiind æi
numãrul redus de articole publicate, laparoscopia poate fi utilã
la pacienåii cu CA atent selectaåi cu examen clinic æi imagis-
ticã echivoce în scopul reducerii incidenåei laparotomiilor
inutile",98.4536082474227
127,Studii multicentrice prospective sunt necesare pentru a contura mai precis rolul laparoscopiei în CA.,fulltext,Studii multicentrice prospective sunt necesare pentru a contura mai precis rolul laparoscopiei în CA.,100.0
128,"We performed a Pubmed search using the terms: neophalloplasty, neophallus, and phalloplasty",fulltext,"We performed a Pubmed search using the terms: neophalloplasty, neophallus, and phalloplasty",100.0
128,"A total of 319 articles were identified in the initial search. When limited to the pediatric population, the search was reduced to only 19 articles",fulltext,"A total of 319 articles were identified in the initial search. When limited to the pediatric population, the search was reduced to only 19 articles",100.0
128,Review article: Neophalloplasty in boys with aphallia: A systematic review,fulltext,"Review article
Neophalloplasty in boys with aphallia: A
systematic review",95.94594594594594
129,"Retrieval of studies was performed through a systematic search of the databases PubMed, Ovid (Ovid Technologies, New York, NY) and Cochrane (Cochrane database of systematic reviews).",fulltext,"Retrieval of studies was performed through a systematic search of the databases PubMed, Ovid (Ovid Technologies, New York, NY) and Cochrane (Cochrane database of systematic reviews).",100.0
129,"Potentially eligible studies were reviewed independently by two authors (MWNO, RB) for inclusion and exclusion criteria.",fulltext,"Potentially eligible studies were reviewed independently by two authors (MWNO, RB) for inclusion and exclusion criteria.",100.0
129,"Retrieval of studies was performed through a systematic search of the databases PubMed, Ovid (Ovid Technologies, New York, NY) and Cochrane (Cochrane database of systematic reviews).",fulltext,"Retrieval of studies was performed through a systematic search of the databases PubMed, Ovid (Ovid Technologies, New York, NY) and Cochrane (Cochrane database of systematic reviews).",100.0
129,The aim of this study was to compare the results of LP and OP by means of a systematic review and meta-analysis of the available literature.,fulltext,"The aim of this study was to compare the
results of both surgical strategies by means of a systematic
review and meta-analysis of the available literature",93.57142857142857
129,"Data on setting, methodological quality, population, and type of surgery were extracted by two authors independently.",fulltext,"data on setting, methodological
quality [according to the Cochrane handbook for system-
atic reviews of interventions (http://dcc.cochrane.org/sites/
dcc.cochrane.org/files/uploads/RCT)], population, and type
of surgery were extracted by two authors independently",96.58119658119658
130,We adhered to PRISMA guidelines for this systematic review [6].,fulltext,We adhered to PRISMA guidelines for this systematic review [6].,100.0
130,Two independent authors extracted information related to each eligible study.,fulltext,"Two independent authors extracted information related to each eli-
gible study",98.7012987012987
130,"The PubMed database was searched for studies of children with EA and RAA published from January 1990 to December 2014. Inclusion criteria were English language articles reporting original data on epidemiology, diagnosis and treatment of newborns with EA.",fulltext,"The
PubMed database was searched for studies of children with EA and RAA
published from January 1990 to December 2014. Inclusion criteria were
English language articles reporting original data on epidemiology, diag-
nosis and treatment of newborns with EA",98.4251968503937
130,"The methodological quality of the studies was assessed with the level of evidence and the strength of guideline recommendations in diagnostic scales [7,8].",fulltext,"The methodological quality of the studies was assessed with the level of evidence and the strength of guideline recommendations in diagnostic scales [7,8].",100.0
130,"This study provides a systematic review of the literature, focusing on epidemiology, diagnostic assessment and management of children with EA and RAA, comparing the morbidity and mortality rates of different surgical strategies.",fulltext,"This study provides a systematic review of the literature, focusing on epidemiology, diagnostic assessment and management of children with EA and RAA, comparing the morbidity and mortality rates of different surgical strategies.",100.0
130,Two independent authors extracted information related to each eligible study.,fulltext,"Two independent authors extracted information related to each eli-
gible study",98.7012987012987
131,"For this systematic review we adhered to PRISMA guidelines [4,5].",fulltext,"For this systematic review we adhered to PRISMA guidelines [4,5].",100.0
131,The PubMed database (http://www.ncbi.nlm.nih.gov/pubmed/) was searched for studies on treatment of H-type TEF that were published since January 1977.,fulltext,The PubMed database (http://www.ncbi.nlm.nih.gov/pubmed/) was searched for studies on treatment of H-type TEF that were published since January 1977.,100.0
132,"Medline, PubMed, National Library of Health and Google Scholarly articles from year 1997 to August 2011 were searched.",fulltext,"Medline, PubMed, National Library of Health and Google Scholarly articles from year 1997 to August 2011 were searched.",100.0
132,"Medline, PubMed, National Library of Health and Google Scholarly articles from year 1997 to August 2011 were searched.",fulltext,"Medline, PubMed, National Library of Health and Google Scholarly articles from year 1997 to August 2011 were searched.",100.0
132,Morbidity and mortality in total esophagogastric dissociation: A systematic review,fulltext,Morbidity and mortality in total esophagogastric dissociation: A systematic review,100.0
133,Our review focuses on the data from the past five years from 2009 to 2014 to try to delineate the new upcoming events in the field of MIS in childhood cancer.,fulltext,Our review focuses on the data from the past five years from 2009 to 2014 to try to delineate the new upcoming events in the field of MIS in childhood cancer.,100.0
133,"References for this review were identified by PubMed searches using appropriate search terms for each section (“minimally invasive surgery,” “laparoscopy,” “thoracoscopy,” “childhood/children/pediatric cancer”). Articles were also identified by searching the author’s own files.",fulltext,"References for this review
were identified by PubMed searches using appropriate search
terms for each section (“minimally invasive surgery,” “lapa-
roscopy,” “thoracoscopy,” “childhood/children/pediatric can-
cer”). Articles were also identified by searching the author’s
own files",98.56115107913669
133,Review Article,fulltext,Review Article,100.0
134,"A systematic literature search was undertaken, using Medline and Pubmed, in order to identify relevant articles.",fulltext,"A systematic literature search was undertaken, using Medline and Pubmed, in order to identify relevant articles.",100.0
134,The following data were extracted independently from each article by two reviewers (K.P and P.C),fulltext,The following data were extracted independently from each article by two reviewers (K.P and P.C),100.0
134,Medline and Pubmed were searched in order to identify articles published between 1994 and 2012. The search terms ‘tubularized incised plate urethroplasty/Snodgrass repair/technique  outcomes/complications  follow-up/long term follow-up’ were used.,fulltext,"Medline and Pubmed were searched in order to identify ar-
ticles published between 1994 and 2012. The search terms
‘tubularized incised plate urethroplasty/Snodgrass repair/
technique  outcomes/complications  follow-up/long term
follow-up’ were used",98.79518072289156
134,Meta-analysis of complication rates of the tubularized incised plate (TIP) repair,fulltext,Meta-analysis of complication rates of the tubularized incised plate (TIP) repair,100.0
135,"No protocol, ethics approval, or pre-determined/a priori published research objectives are mentioned.",prompt," protocol, ethics approval, or pre-determined/a priori published research objectives ",84.15841584158416
135,Two of the principal authors independently scanned all titles as a first screen after which selected abstracts and/or full-length papers were collected for further review.,fulltext,"Two of the principal authors (P.P. and
S.I.) independently scanned all titles as a first screen after which select-
ed abstracts and/or full-length papers were collected for further review",99.41520467836258
135,"Separate search terms were applied for each question using the MEDLINE, Embase, Cochrane, and Web of Science databases.",fulltext,"Separate search terms were applied for each question using the MEDLINE, Embase, Cochrane, and Web of Science databases.",100.0
135,The review does not indicate searching for unpublished literature or grey literature.,prompt," review indicates that there was a search for “grey literature” or “unpublished literature,”",65.88235294117646
135,No list of included or excluded studies is provided.,prompt, list of included and excluded studies should be provided,88.46153846153845
135,"Data compiled for each article included sample size, description of the procedures performed or medications used, method of ventilation, use of ECMO, timing of repair, outcomes including mortality and morbidity, and type of patch used.",fulltext,"Data compiled for each article included
sample size, description of the procedures performed or medications
used, method of ventilation, use of ECMO, timing of repair, outcomes in-
cluding mortality and morbidity, and type of patch used",98.72340425531915
135,"Studies selected for inclusion were critically appraised and ranked on their level of evidence based on the type of study (retrospective or prospective, randomized or not).",fulltext,"Studies selected for inclusion were critically appraised and ranked on their level of evidence based on the type of study (retrospective or prospective, randomized or not).",100.0
135,Limited high-level evidence prevents the development of robust management guidelines for CDH.,fulltext,Limited high-level evidence prevents the development of robust management guidelines for CDH.,100.0
135,No quantitative synthesis or meta-analysis was performed.,prompt, quantitative synthesis (,42.10526315789473
135,No assessment of publication bias was done as no meta-analysis was performed.,prompt, assessment of publication bias ,41.55844155844156
135,No statement about conflict of interest is provided.,prompt, conflict of interest included,50.0
135,This systematic review by the APSA Outcomes and Evidence-based Practice Committee attempted to delineate best-evidence recommendations for specific aspects of CDH care.,fulltext,"ummary
This systematic review by the APSA Outcomes and Evidence-based
Practice Committee attempted to delineate best-evidence recommen-
dations for specific aspects of C",94.64285714285714
135,No structured abstract or summary is provided.,prompt, structured summary in,45.652173913043484
135,"Variability in institutional practice patterns for CDH will likely pose a significant barrier to any further improvement in CDH outcomes. Thus, it is imperative that we dedicate efforts to design high quality studies that will inform the development of best practices for these infants.",fulltext," iNO). Variability in institutional
practice patterns for CDH will likely pose a significant barrier to any fur-
ther improvement in CDH outcomes. Thus, it is imperative that we ded-
icate efforts to design high quality studies that will inform the
development of best practices for these ",96.5034965034965
135,"Our purpose was to systematically review the available evidence to provide recommendations regarding specific aspects of CDH management. In particular we focused on ventilator management, the treatment of pulmonary hypertension (PHTN), glucocorticoid use, mode and duration of ECMO, timing of repair, optimal technique for repair, and the use of prosthetic patches.",fulltext,"Our purpose was to systematically review the available evidence to pro-
vide recommendations regarding specific aspects of CDH management.
In particular we focused on ventilator management, the treatment of
pulmonary hypertension (PHTN), glucocorticoid use, mode and dura-
tion of ECMO, timing of repair, optimal technique for repair, and the
use of prosthetic patches",98.9041095890411
135,No protocol is referenced.,prompt, referenced,42.307692307692314
135,"Studies that did not address the neonatal population were excluded, as were opinion pieces, case reports, and editorial review articles (other than systematic reviews or meta analyses).",fulltext,"Studies that did not address the neonatal population were excluded, as were opinion pieces, case reports, and editorial review articles (other than systematic reviews or meta analyses).",100.0
135,"Separate search terms were applied for each question using the MEDLINE, Embase, Cochrane, and Web of Science databases. Searches were limited to articles published in the English language from January 1, 1980 through January 31, 2014.",fulltext,"Separate search terms were applied for each question using the MEDLINE, Embase, Cochrane, and Web of Science databases. Searches were limited to articles published in the English language from January 1, 1980 through January 31, 2014.",100.0
135,The full search strategies are not provided.,prompt,the search strategy should be provided,65.90909090909092
135,Two of the principal authors independently scanned all titles as a first screen after which selected abstracts and/or full-length papers were collected for further review. Articles were either included or excluded based on their relevance to the topic.,fulltext,"Two of the principal authors (P.P. and
S.I.) independently scanned all titles as a first screen after which select-
ed abstracts and/or full-length papers were collected for further review.
Articles were either included or excluded based on their relevance to
the topic",98.80952380952381
135,The method of data extraction is not described.,prompt,e method of data extraction ,59.57446808510638
135,The variables extracted are not explicitly listed and defined.,fulltext, Variable management practices complicat,37.096774193548384
135,"No method for assessing risk of bias is described, only level of evidence.",prompt, methods used for assessing risk of bias ,47.297297297297305
135,No meta-analysis was performed.,prompt,", meta-analysis,",45.16129032258065
135,No quantitative synthesis or meta-analysis was performed.,prompt, quantitative synthesis (,42.10526315789473
135,Limited high-level evidence prevents the development of robust management guidelines for CDH.,fulltext,Limited high-level evidence prevents the development of robust management guidelines for CDH.,100.0
135,"The quantity of high-level evidence was severely lacking, which precludes the identification of definitive best practices.",fulltext,"ingly, the quantity
of high-level evidence was severely lacking, which precludes the identi-
fication of definitive best pr",91.80327868852459
135,"Variability in institutional practice patterns for CDH will likely pose a significant barrier to any further improvement in CDH outcomes. Thus, it is imperative that we dedicate efforts to design high quality studies that will inform the development of best practices for these infants.",fulltext," iNO). Variability in institutional
practice patterns for CDH will likely pose a significant barrier to any fur-
ther improvement in CDH outcomes. Thus, it is imperative that we ded-
icate efforts to design high quality studies that will inform the
development of best practices for these ",96.5034965034965
135,No statement about sources of funding is provided.,prompt, sources of funding ,40.0
136,A systematic review of the contemporary urological citations was conducted using the National Library of Medicine (PubMed) search engine.,fulltext,A systematic review of the contemporary urological citations was conducted using the National Library of Medicine (PubMed) search engine.,100.0
136,"The purpose of this review article is to demonstrate that ureteroscopic lithotripsy is now to be considered the standard of care in the management of upper tract urolithiasis in the pediatric patient, replacing shockwave lithotripsy (ESWL) as the first line of therapy.",fulltext,"The purpose of this review article is to demonstrate that ureteroscopic lithotripsy is now to be considered the standard of care in the management of upper tract urolithiasis in the pediatric patient, replacing shockwave lithotripsy (ESWL) as the first line of therapy.",100.0
138,We performed a systematic review of the existing literature.,fulltext,We performed a systematic review of the existing literature.,100.0
138,"The literature search, assessment for inclusion and data extraction were performed independently by three reviewers and disagreements resolved by consensus.",fulltext,"The literature search, assessment for in-
clusion and data extraction were performed independently
by three reviewers and disagreements resolved by
consensus",98.07692307692307
138,"We searched Medline, Embase and the Cochrane controlled trials register from inception to July 2014 using the terms ‘gastroschisis’, ‘gastroschisis and silo’, ‘preformed silo’ and ‘silastic silo’.",fulltext,"We searched Medline, Embase and the Cochrane con-
trolled trials register from inception to July 2014 using the
terms ‘gastroschisis’, ‘gastroschisis and silo’, ‘preformed
silo’ and ‘silastic silo",97.95918367346938
138,This systematic review aimed to determine comparative outcomes for infants with gastroschisis treated with either a PFS or alternate treatment strategy.,fulltext,This systematic review aimed to determine comparative outcomes for infants with gastroschisis treated with either a PFS or alternate treatment strategy.,100.0
138,to evaluate current evidence comparing the use of a PFS with alternate treatment strategies in infants with gastroschisis.,fulltext,to evaluate current evidence comparing the use of a PFS with alternate treatment strategies in infants with gastroschisis.,100.0
138,"Data were extracted and entered into Review Manager (v5.1, The Cochrane Collaboration)",fulltext,"Data were extracted and entered into Review Manager (v5.1, The Cochrane Collaboration)",100.0
139,Detailed information was recorded regarding the [...] postoperative complications with particular emphasis on the incidence of HAEC.,fulltext,"Detailed information was recorded regarding the type of
study, patient’s age and gender, intraoperative details, and
postoperative complications with particular emphasis on
the incidence and outcome of HAEC",94.6969696969697
139,PubMed and Medline were searched [...]. The search terms were [...]. The reference list from retrieved articles was reviewed [...],fulltext,"’’. The reference list
from retrieved articles was reviewed",43.07692307692308
